49,22,30,48,26
67,53,15,4,68
66,47,11,22,67
53,3,47,29,67
28,56,47,53,12
57,4,43,53,15
22,48,49,30,67
56,53,47,28,12
4,57,53,15,43
53,3,57,47,67
47,29,66,12,69
22,30,49,48,26
47,12,66,29,67
67,68,62,69,47
53,3,47,56,9
4,57,53,15,43
22,48,67,49,26
53,4,57,67,15
57,43,4,53,15
53,3,57,47,67
56,47,28,12,53
56,47,12,53,66
15,4,67,53,57
28,56,47,12,53
47,53,12,29,66
53,57,3,4,67
47,66,12,29,17
57,43,53,4,3
53,43,57,3,52
47,12,66,56,29
53,3,47,57,67
53,3,57,43,67
47,66,29,12,67
47,12,29,66,53
47,29,66,69,53
4,15,57,7,43
47,66,29,12,67
53,3,47,67,9
53,3,47,56,9
66,11,47,22,67
47,66,67,69,29
53,3,56,47,9
57,53,4,43,3
53,3,47,67,29
26,41,49,48,22
22,48,49,30,67
53,3,57,67,4
57,53,43,3,4
66,47,11,22,67
22,48,67,49,26
53,3,56,47,9
22,30,49,48,26
53,3,57,43,47
4,57,53,15,43
53,57,43,3,52
53,3,57,43,47
53,57,3,67,4
30,22,49,48,26
28,56,53,47,12
56,53,47,3,12
47,66,29,12,67
53,3,47,9,56
48,22,26,49,41
47,66,67,69,29
53,56,47,3,12
48,22,26,49,67
56,53,47,12,3
53,43,57,3,18
28,56,47,53,12
43,58,57,7,36
28,72,65,53,47
