20,7,44,1,46,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539753
21,7,22,2,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569189
18,7,45,7,51,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576861
28,7,44,1,51,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613296
21,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656305
12,7,24,1,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708674
13,7,19,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739514
9,7,11,1,12,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745738
21,7,45,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748769
23,7,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753355
10,7,52,2,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794210
5,7,12,7,13,1,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801954
12,7,45,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817828
3,7,12,1,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820325
3,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821298
3,7,44,7,46,7,54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828765
46,7,54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873051
27,7,46,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896837
1,7,2,7,20,6,30,1,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900968
9,1,44,7,54,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906883
20,1,21,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913417
4,1,9,2,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919817
10,1,12,7,27,7,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936591
12,7,20,7,52,6,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937905
3,7,12,7,18,7,27,5,46,7,51,7,54,7,0,0,0,0,0,0,0,0,0,0,1948587
